Copyright (C) 2021  Intel Corporation. All rights reserved.
Your use of Intel Corporation's design tools, logic functions 
and other software and tools, and any partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Intel Program License 
Subscription Agreement, the Intel Quartus Prime License Agreement,
the Intel FPGA IP License Agreement, or other applicable license
agreement, including, without limitation, that your use is for
the sole purpose of programming logic devices manufactured by
Intel and sold by Intel or its authorized distributors.  Please
refer to the applicable agreement for further details, at
https://fpgasoftware.intel.com/eula.

Analysis & Synthesis Resource Utilization by Entity

Compilation Hierarchy Node,Combinational ALUTs,Dedicated Logic Registers,Block Memory Bits,DSP Blocks,Pins,Virtual Pins,Full Hierarchy Name,Entity Name,Library Name
|simon_top,23236 (188),365 (365),0,0,104,0,|simon_top,simon_top,work
   |simon_enc_dec:\simon_enc_generate:28:simon_enc_insc|,122 (122),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:28:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:29:simon_enc_insc|,93 (93),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:29:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:2:simon_enc_insc|,68 (68),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:2:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:30:simon_enc_insc|,122 (122),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:30:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:31:simon_enc_insc|,390 (390),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:31:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:32:simon_enc_insc|,188 (188),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:32:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:33:simon_enc_insc|,68 (68),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:33:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:34:simon_enc_insc|,81 (81),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:34:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:35:simon_enc_insc|,128 (128),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:35:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:36:simon_enc_insc|,123 (123),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:36:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:37:simon_enc_insc|,85 (85),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:37:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:38:simon_enc_insc|,123 (123),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:38:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:39:simon_enc_insc|,90 (90),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:39:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:3:simon_enc_insc|,159 (159),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:3:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:40:simon_enc_insc|,122 (122),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:40:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:41:simon_enc_insc|,389 (389),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:41:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:42:simon_enc_insc|,180 (180),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:42:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:43:simon_enc_insc|,66 (66),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:43:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:44:simon_enc_insc|,79 (79),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:44:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:45:simon_enc_insc|,128 (128),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:45:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:46:simon_enc_insc|,125 (125),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:46:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:47:simon_enc_insc|,88 (88),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:47:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:48:simon_enc_insc|,121 (121),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:48:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:49:simon_enc_insc|,94 (94),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:49:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:4:simon_enc_insc|,110 (110),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:4:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:50:simon_enc_insc|,120 (120),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:50:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:51:simon_enc_insc|,392 (392),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:51:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:52:simon_enc_insc|,185 (185),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:52:simon_enc_insc,simon_enc_dec,work
